#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,,,,,,,,english,speaker
1187,ACHIEVEMENT_INFO_2275,スピリットランサーのジョブレベルが72になった,Spirit Lancer became Job Level 72,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1187,,,,,,,,,
1188,ACHIEVEMENT_INFO_2276,スピリットランサーのジョブレベルが73になった,Spirit Lancer became Job Level 73,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1188,,,,,,,,,
1189,ACHIEVEMENT_INFO_2277,スピリットランサーのジョブレベルが74になった,Spirit Lancer became Job Level 74,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1189,,,,,,,,,
1190,ACHIEVEMENT_INFO_2278,スピリットランサーのジョブレベルが75になった,Jornada level 75 as a Spirit Lancer,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1190,,,,,,,,,
1191,ACHIEVEMENT_INFO_2279,スピリットランサーのジョブレベルが76になった,Spirit Lancer became Job Level 76,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1191,,,,,,,,,
1192,ACHIEVEMENT_INFO_2280,スピリットランサーのジョブレベルが77になった,Spirit Lancer became Job Level 77,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1192,,,,,,,,,
1193,ACHIEVEMENT_INFO_2281,スピリットランサーのジョブレベルが78になった,Spirit Lancer became Job Level 78,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1193,,,,,,,,,
1194,ACHIEVEMENT_INFO_2282,スピリットランサーのジョブレベルが79になった,Jornada level 79 as a Spirit Lancer,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1194,,,,,,,,,
1195,ACHIEVEMENT_INFO_2283,スピリットランサーのジョブレベルが80になった,Spirit Lancer became Job Level 80,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1195,,,,,,,,,
1196,ACHIEVEMENT_INFO_2285,クエスト「レスタニアの命運」クリア,"Clear quest ""The Fate of Lestania""",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1196,,,,,,,,,
1197,ACHIEVEMENT_INFO_2286,クエスト「託されし者」クリア,"Clear quest ""The Entrusted One""",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1197,,,,,,,,,
1198,ACHIEVEMENT_INFO_2287,クエスト「心の闇」クリア,"Clear quest ""The Darkness of the Heart""",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1198,,,,,,,,,
1199,ACHIEVEMENT_INFO_2288,クエスト「新しい世代」クリア,"Clear quest ""The New Generation""",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1199,,,,,,,,,
1200,ACHIEVEMENT_INFO_2289,グランドミッション、ウォーミッションを累計10回攻略,Clear 10 Grand Missions/War Missions,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1200,,,,,,,,,
1201,ACHIEVEMENT_INFO_2290,グランドミッション、ウォーミッションを累計50回攻略,Clear 50 Grand Missions/War Missions,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1201,,,,,,,,,
1202,ACHIEVEMENT_INFO_2291,グランドミッション、ウォーミッションを累計100回攻略,Clear 100 Grand Missions/War Missions,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1202,,,,,,,,,
1203,ACHIEVEMENT_INFO_2292,エクストリームミッションを10回攻略,Clear 10 Extreme Missions,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1203,,,,,,,,,
1204,ACHIEVEMENT_INFO_2293,エクストリームミッションを50回攻略,Clear 50 Extreme Missions,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1204,,,,,,,,,
1205,ACHIEVEMENT_INFO_2294,エクストリームミッションを100回攻略,Clear 100 Extreme Missions,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1205,,,,,,,,,
1206,ACHIEVEMENT_INFO_2295,"ファイターのジョブレベルが
80に到達",Fighter became Job Level 80,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1206,,,,,,,,,
1207,ACHIEVEMENT_INFO_2296,"ハンターのジョブレベルが
80に到達",Hunter became Job Level 80,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1207,,,,,,,,,
1208,ACHIEVEMENT_INFO_2297,"プリーストのジョブレベルが
80に到達",Priest became Job Level 80,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1208,,,,,,,,,
1209,ACHIEVEMENT_INFO_2298,"シールドセージのジョブレベルが
80に到達",Shield Sage became Job Level 80,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1209,,,,,,,,,
1210,ACHIEVEMENT_INFO_2299,"シーカーのジョブレベルが
80に到達",Seeker became Job Level 80,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1210,,,,,,,,,
1211,ACHIEVEMENT_INFO_2300,"ソーサラーのジョブレベルが
80に到達",Sorcerer became Job Level 80,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1211,,,,,,,,,
1212,ACHIEVEMENT_INFO_2301,"エレメントアーチャーのジョブレベルが
80に到達",Element Archer became Job Level 80,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1212,,,,,,,,,
1213,ACHIEVEMENT_INFO_2302,"ウォリアーのジョブレベルが
80に到達",Warrior became Job Level 80,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1213,,,,,,,,,
1214,ACHIEVEMENT_INFO_2303,"アルケミストのジョブレベルが
80に到達",Alchemist became Job Level 80,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1214,,,,,,,,,
1215,ACHIEVEMENT_INFO_2304,"スピリットランサーのジョブレベルが
10に到達",Spirit Lancer became Job Level 10,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1215,,,,,,,,,
1216,ACHIEVEMENT_INFO_2305,"スピリットランサーのジョブレベルが
40に到達",Spirit Lancer became Job Level 40,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1216,,,,,,,,,
1217,ACHIEVEMENT_INFO_2306,"スピリットランサーのジョブレベルが
60に到達",Spirit Lancer became Job Level 60,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1217,,,,,,,,,
1218,ACHIEVEMENT_INFO_2307,"スピリットランサーのジョブレベルが
80に到達",Spirit Lancer became Job Level 80,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1218,,,,,,,,,
1219,ACHIEVEMENT_INFO_2308,鑑定交換で10個鑑定,Have 10 appraisals through Appraisal Exchange,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1219,,,,,,,,,
1220,ACHIEVEMENT_INFO_2309,鑑定交換で50個鑑定,Have 50 appraisals through Appraisal Exchange,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1220,,,,,,,,,
1221,ACHIEVEMENT_INFO_2310,鑑定交換で100個鑑定,Have 100 appraisals through Appraisal Exchange,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1221,,,,,,,,,
1222,ACHIEVEMENT_INFO_2311,自室を入手した,Obtain My Room,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1222,,,,,,,,,
1223,ACHIEVEMENT_INFO_2312,家具を作成した,Create a piece of furniture,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1223,,,,,,,,,
1224,ACHIEVEMENT_INFO_2313,パートナーポーンの好感度を上げた,Raise the affection of the Partner Pawn,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1224,,,,,,,,,
1225,ACHIEVEMENT_INFO_2314,パートナーポーンの好感度をさらに上げた,Further raise the affection of the Partner Pawn,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1225,,,,,,,,,
1226,ACHIEVEMENT_INFO_2315,パートナーポーンの好感度をもっと上げた,"Even further raise the affection of the Partner
Pawn",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1226,,,,,,,,,
1227,ACHIEVEMENT_INFO_2316,《侵食ホブゴブリン》系エネミーを50体討伐,"Kill 50 ""Infected Hobgoblin"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1227,,,,,,,,,
1228,ACHIEVEMENT_INFO_2318,侵食ダイアウルフを50体討伐,Kill 50 Infected Direwolves,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1228,,,,,,,,,
1229,ACHIEVEMENT_INFO_2319,ボルトグリムワーグを50体討伐,Kill 50 Bolt Grimwargs,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1229,,,,,,,,,
1230,ACHIEVEMENT_INFO_2320,《スカーレット》系エネミーを50体討伐,"Kill 50 ""Scarlet"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1230,,,,,,,,,
1231,ACHIEVEMENT_INFO_2321,《エリミネーター》系エネミーを50体討伐,"Kill 50 ""Eliminator"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1231,,,,,,,,,
1232,ACHIEVEMENT_INFO_2322,ガーゴイルを50体討伐,Kill 50 Gargoyles,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1232,,,,,,,,,
1233,ACHIEVEMENT_INFO_2323,ストリクスを50体討伐,Kill 50 Strixes,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1233,,,,,,,,,
1234,ACHIEVEMENT_INFO_2324,侵食スノーハーピーを50体討伐,Kill 50 Infected Snow Harpies,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1234,,,,,,,,,
1235,ACHIEVEMENT_INFO_2325,《ゴアサイクロプス》系エネミーを50体討伐,"Kill 50 ""Gorecyclops"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1235,,,,,,,,,
1236,ACHIEVEMENT_INFO_2326,侵食グリフィンを50体討伐,Kill 50 Infected Griffins,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1236,,,,,,,,,
1237,ACHIEVEMENT_INFO_2327,マンイーターを50体討伐,Kill 50 Maneaters,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1237,,,,,,,,,
1238,ACHIEVEMENT_INFO_2328,ゴーストを50体討伐,Kill 50 Ghosts,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1238,,,,,,,,,
1239,ACHIEVEMENT_INFO_2329,フロスト・マキナを50体討伐,Kill 50 Frost Machinas,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1239,,,,,,,,,
1240,ACHIEVEMENT_INFO_2330,《スカージ》系エネミーを1体討伐,"Kill 1 ""Scourge"" enemy",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1240,,,,,,,,,
1241,ACHIEVEMENT_INFO_2331,《スカージ》系エネミーを10体討伐,"Kill 10 ""Scourge"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1241,,,,,,,,,
1242,ACHIEVEMENT_INFO_2332,《スカージ》系エネミーを100体討伐,"Kill 100 ""Scourge"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1242,,,,,,,,,
1243,ACHIEVEMENT_INFO_2333,カースドラゴンを1体討伐,Kill a Cursed Dragon,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1243,,,,,,,,,
1244,ACHIEVEMENT_INFO_2334,カースドラゴンを10体討伐,Kill 10 Cursed Dragons,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1244,,,,,,,,,
1245,ACHIEVEMENT_INFO_2335,カースドラゴンを100体討伐,Kill 100 Cursed Dragons,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1245,,,,,,,,,
1246,ACHIEVEMENT_INFO_2336,《スケルトンブルート》系エネミーを50体討伐,"Kill 50 ""Skeleton Brute"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1246,,,,,,,,,
1247,ACHIEVEMENT_INFO_2337,《侵食オーク》系エネミーを50体討伐,"Kill 50 ""Infected Orc"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1247,,,,,,,,,
1248,ACHIEVEMENT_INFO_2338,《マンティコア》系エネミーを50体討伐,"Kill 50 ""Manticore"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1248,,,,,,,,,
1249,ACHIEVEMENT_INFO_2339,メドゥーサを50体討伐,Kill 50 Medusae,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1249,,,,,,,,,
1250,ACHIEVEMENT_INFO_2341,淀みし大竜力を1体討伐,Kill a Phantasmic Great Dragon,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1250,,,,,,,,,
1251,ACHIEVEMENT_INFO_2342,淀みし大竜力を10体討伐,Kill 10 Phantasmic Great Dragons,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1251,,,,,,,,,
1252,ACHIEVEMENT_INFO_2343,淀みし大竜力を100体討伐,Kill 100 Phantasmic Great Dragons,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1252,,,,,,,,,
1253,ACHIEVEMENT_INFO_2344,アルタード・ズールを1体討伐,Kill Altered Zuhl,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1253,,,,,,,,,
1254,ACHIEVEMENT_INFO_2345,アルタード・ズールを10体討伐,Kill 10 Altered Zuhls,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1254,,,,,,,,,
1255,ACHIEVEMENT_INFO_2346,アルタード・ズールを100体討伐,Kill 100 Altered Zuhls,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1255,,,,,,,,,
1256,ACHIEVEMENT_INFO_2347,《ピクシー》系エネミーを50体討伐,"Kill 50 ""Pixie"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1256,,,,,,,,,
1257,ACHIEVEMENT_INFO_2348,《ワーグ》系エネミーを50体討伐,"Kill 50 ""Warg"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1257,,,,,,,,,
1258,ACHIEVEMENT_INFO_2349,《スチュパリデス》系エネミーを50体討伐,"Kill 50 ""Stymphalídes"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1258,,,,,,,,,
1259,ACHIEVEMENT_INFO_2350,《フィンド》系エネミーを50体討伐,"Kill 50 ""Phindymian"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1259,,,,,,,,,
1260,ACHIEVEMENT_INFO_2351,モスを50体討伐,Kill 50 Moths,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1260,,,,,,,,,
1261,ACHIEVEMENT_INFO_2352,マンドラゴラを50体討伐,Kill 50 Mandragoras,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1261,,,,,,,,,
1262,ACHIEVEMENT_INFO_2353,《グリゴリ》系エネミーを50体討伐,"Kill 50 ""Grigori"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1262,,,,,,,,,
1263,ACHIEVEMENT_INFO_2354,フットバイターを50体討伐,Kill 50 Foot-Biters,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1263,,,,,,,,,
1264,ACHIEVEMENT_INFO_2355,ゴアキメラを50体討伐,Kill 50 Gorechimeras,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1264,,,,,,,,,
1265,ACHIEVEMENT_INFO_2358,《スパイン》系エネミーを50体討伐,"Kill 50 ""Spine"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1265,,,,,,,,,
1266,ACHIEVEMENT_INFO_2359,ホワイトグリフィンを50体討伐,Kill 50 White Griffins,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1266,,,,,,,,,
1267,ACHIEVEMENT_INFO_2360,ビフレストを50体討伐,Kill 50 Bifrests,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1267,,,,,,,,,
1268,ACHIEVEMENT_INFO_2362,《タラスク》系エネミーを1体討伐,"Kill 1 ""Tarasque"" enemy",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1268,,,,,,,,,
1269,ACHIEVEMENT_INFO_2363,《タラスク》系エネミーを10体討伐,"Kill 10 ""Tarasque"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1269,,,,,,,,,
1270,ACHIEVEMENT_INFO_2364,《タラスク》系エネミーを100体討伐,"Kill 100 ""Tarasque"" enemies",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1270,,,,,,,,,
1271,ACHIEVEMENT_INFO_2368,グリーンガーディアンを50体討伐,Kill 50 Green Guardians,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1271,,,,,,,,,
1272,ACHIEVEMENT_INFO_2369,セイレーンを50体討伐,Kill 50 Sirens,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1272,,,,,,,,,
1273,ACHIEVEMENT_INFO_2370,狂侵グリフィンを50体討伐,Kill 50 Severely Infected Griffins,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1273,,,,,,,,,
1274,ACHIEVEMENT_INFO_2371,狂侵デーモンを50体討伐,Kill 50 Severely Infected Demons,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1274,,,,,,,,,
1275,ACHIEVEMENT_INFO_2372,フィンダーエントを50体討伐,Kill 50 Phindymian Ents,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1275,,,,,,,,,
1276,ACHIEVEMENT_INFO_2373,黒騎士を1体討伐,Kill a Black Knight,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1276,,,,,,,,,
1277,ACHIEVEMENT_INFO_2374,黒騎士を10体討伐,Kill 10 Black Knights,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1277,,,,,,,,,
1278,ACHIEVEMENT_INFO_2375,黒騎士を100体討伐,Kill 100 Black Knights,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1278,,,,,,,,,
1279,ACHIEVEMENT_INFO_2376,精霊竜ウィルミアを1体討伐,Kill Spirit Dragon Willmia,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1279,,,,,,,,,
1280,ACHIEVEMENT_INFO_2377,精霊竜ウィルミアを10体討伐,Kill 10 Spirit Dragon Willmias,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1280,,,,,,,,,
1281,ACHIEVEMENT_INFO_2378,精霊竜ウィルミアを100体討伐,Kill 100 Spirit Dragon Willmias,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1281,,,,,,,,,
1282,ACHIEVEMENT_INFO_2379,ポーン隊使用回数5回,Use Pawn Corps 5 times,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1282,,,,,,,,,
1283,ACHIEVEMENT_INFO_2380,ポーン隊の派遣回数50回,Use Pawn Corps 50 times,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1283,,,,,,,,,
1284,ACHIEVEMENT_INFO_2381,ポーン隊の派遣回数150回,Use Pawn Corps 150 times,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1284,,,,,,,,,
1285,ACHIEVEMENT_INFO_2384,ニワトリを100体狩猟,Hunt 100 Chickens,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1285,,,,,,,,,
1286,ACHIEVEMENT_INFO_2385,ヤギを100体狩猟,Hunt 100 Goats,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1286,,,,,,,,,
1287,ACHIEVEMENT_INFO_2386,カエルを100体狩猟,Hunt 100 Frogs,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1287,,,,,,,,,
1288,ACHIEVEMENT_INFO_2387,ワイルド・ボアを100体狩猟,Hunt 100 Wild Boars,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1288,,,,,,,,,
1289,ACHIEVEMENT_INFO_2520,クエスト「勇敢なる足跡」クリア,"Clear quest ""Gallant Footsteps""",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1289,,,,,,,,,
1290,ACHIEVEMENT_INFO_2521,ワールドクエスト（公開）を3000回クリア,Complete 3000 World Quests,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1290,,,,,,,,,
1291,ACHIEVEMENT_INFO_2522,グランドミッション、ウォーミッションを累計200回攻略,Clear 200 Grand Missions/War Missions,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1291,,,,,,,,,
1292,ACHIEVEMENT_INFO_2523,エクストリームミッションを200回攻略,Clear 200 Extreme Missions,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1292,,,,,,,,,
1293,ACHIEVEMENT_INFO_2524,スピリットランサーまでの10種のジョブレベルが60に到達,"Jornada level 60 with 10 vocations up to Spirit
Lancer",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1293,,,,,,,,,
1294,ACHIEVEMENT_INFO_2525,宝箱を1000個開く,Open 1000 chests,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1294,,,,,,,,,
1295,ACHIEVEMENT_INFO_2526,茂み・草むらから1000回採取,Collect 1000 bushes or thickets,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1295,,,,,,,,,
1296,ACHIEVEMENT_INFO_2527,鉱脈を1000回採掘,Mine 1000 veins,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1296,,,,,,,,,
1297,ACHIEVEMENT_INFO_2528,倒木を1000回伐採,Log 1000 fallen trees,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1297,,,,,,,,,
1298,ACHIEVEMENT_INFO_2529,クラフトにより装備のカラーを200回変更,Change the color on 200 pieces of equipment,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1298,,,,,,,,,
1299,ACHIEVEMENT_INFO_2530,クラフトにより装備のカラーを500回変更,Change the color on 500 pieces of equipment,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1299,,,,,,,,,
1300,ACHIEVEMENT_INFO_2531,パートナーポーンの好感度をより上げた,Raise more the affection of the Partner Pawn,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1300,,,,,,,,,
1301,ACHIEVEMENT_INFO_2532,パートナーポーンの好感度をぐっと上げた,"Further raise more the affection of the Partner
Pawn",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1301,,,,,,,,,
1302,ACHIEVEMENT_INFO_2533,パートナーポーンの好感度をなおいっそう上げた,"Even further raise more the affection of the
Partner Pawn",ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1302,,,,,,,,,
1303,ACHIEVEMENT_INFO_2534,敵を総計100000体討伐,Kill 100000 total enemies,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1303,,,,,,,,,
1304,ACHIEVEMENT_INFO_2535,マンドラゴラを100体討伐,Kill 100 Mandragoras,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1304,,,,,,,,,
1305,ACHIEVEMENT_INFO_2536,マンドラゴラを1000体討伐,Kill 1000 Mandragoras,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1305,,,,,,,,,
1306,ACHIEVEMENT_INFO_2537,エラン水林で<ITEM 16522>を15個発見,Find 15 <ITEM 16522> in Elan Water Grove,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1306,,,,,,,,,
1307,ACHIEVEMENT_INFO_2538,エラン水林で<ITEM 16522>を30個発見,Find 30 <ITEM 16522> in Elan Water Grove,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,1307,,,,,,,,,
